常看的多数台需开启ipv6,#genre#
百姓健康,http://223.8.210.31:8083/udp/239.1.1.105:8105
中华特产,http://223.8.210.31:8083/udp/239.1.1.106:8106
中国天气,http://223.8.210.31:8083/udp/239.1.1.107:8107
证券服务,http://223.8.210.31:8083/udp/239.1.1.108:8108
车迷频道,http://223.8.210.31:8083/udp/239.1.1.109:8109
生态环境,http://223.8.210.31:8083/udp/239.1.1.110:8110
四海钓鱼,http://223.8.210.31:8083/udp/239.1.1.111:8111
家庭理财,http://223.8.210.31:8083/udp/239.1.1.112:8112
财富天下,http://223.8.210.31:8083/udp/239.1.1.113:8113
优优宝贝,http://223.8.210.31:8083/udp/239.1.1.114:8114
优购物,http://223.8.210.31:8083/udp/239.1.1.115:8115
环球旅游,http://223.8.210.31:8083/udp/239.1.1.116:8116
山西卫视高清,http://223.8.210.31:8083/udp/239.1.1.1:8001
黄河电视台高清,http://223.8.210.31:8083/udp/239.1.1.2:8002
山西经济与科技高清,http://223.8.210.31:8083/udp/239.1.1.3:8003
山西影视高清,http://223.8.210.31:8083/udp/239.1.1.4:8004
山西社会与法治高清,http://223.8.210.31:8083/udp/239.1.1.5:8005
山西文体生活高清,http://223.8.210.31:8083/udp/239.1.1.6:8006
晋中综合高清,http://223.8.210.31:8083/udp/239.1.1.120:8120
晋中公共高清,http://223.8.210.31:8083/udp/239.1.1.121:8121
运城1台高清,http://223.8.210.31:8083/udp/239.1.1.123:8123
运城2台高清,http://223.8.210.31:8083/udp/239.1.1.124:8124
盐湖频道高清,http://223.8.210.31:8083/udp/239.1.1.125:8125


江西联通代理源含咪咕458,#genre#
咪咕视频_8M1080_咪视通-44,http://iptv.hn.cn:1258/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-43,http://iptv.hn.cn:1258/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-42,http://iptv.hn.cn:1258/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-41,http://iptv.hn.cn:1258/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-40,http://iptv.hn.cn:1258/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-39,http://iptv.hn.cn:1258/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-38,http://iptv.hn.cn:1258/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-37,http://iptv.hn.cn:1258/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-36,http://iptv.hn.cn:1258/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-35,http://iptv.hn.cn:1258/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-34,http://iptv.hn.cn:1258/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-33,http://iptv.hn.cn:1258/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-32,http://iptv.hn.cn:1258/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-31,http://iptv.hn.cn:1258/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-30,http://iptv.hn.cn:1258/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-29,http://iptv.hn.cn:1258/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-28,http://iptv.hn.cn:1258/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-27,http://iptv.hn.cn:1258/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-26,http://iptv.hn.cn:1258/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-25,http://iptv.hn.cn:1258/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-24,http://iptv.hn.cn:1258/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-23,http://iptv.hn.cn:1258/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-22,http://iptv.hn.cn:1258/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-21,http://iptv.hn.cn:1258/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-20,http://iptv.hn.cn:1258/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-19,http://iptv.hn.cn:1258/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-18,http://iptv.hn.cn:1258/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-17,http://iptv.hn.cn:1258/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-16,http://iptv.hn.cn:1258/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-15,http://iptv.hn.cn:1258/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-14,http://iptv.hn.cn:1258/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-13,http://iptv.hn.cn:1258/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-12,http://iptv.hn.cn:1258/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-11,http://iptv.hn.cn:1258/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-10,http://iptv.hn.cn:1258/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-9,http://iptv.hn.cn:1258/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-8,http://iptv.hn.cn:1258/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-7,http://iptv.hn.cn:1258/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-6,http://iptv.hn.cn:1258/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-5,http://iptv.hn.cn:1258/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-4,http://iptv.hn.cn:1258/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-3,http://iptv.hn.cn:1258/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-1,http://iptv.hn.cn:1258/itv/3000000001000005308.m3u8?cdn=FifastbLive
CCTV1综合,http://iptv.hn.cn:1258/mgtv/608807420.m3u8
CCTV2财经,http://iptv.hn.cn:1258/mgtv/631780532.m3u8
CCTV3综艺,http://iptv.hn.cn:1258/mgtv/624878271.m3u8
CCTV4中文国际,http://iptv.hn.cn:1258/mgtv/631780421.m3u8
CCTV5体育,http://iptv.hn.cn:1258/mgtv/641886683.m3u8
CCTV5+体育赛事,http://iptv.hn.cn:1258/mgtv/641886773.m3u8
CCTV6电影,http://iptv.hn.cn:1258/mgtv/624878396.m3u8
CCTV7国防军事,http://iptv.hn.cn:1258/mgtv/673168121.m3u8
CCTV8电视剧,http://iptv.hn.cn:1258/mgtv/624878356.m3u8
CCTV9纪录,http://iptv.hn.cn:1258/mgtv/673168140.m3u8
CCTV10科教,http://iptv.hn.cn:1258/mgtv/624878405.m3u8
CCTV11戏曲,http://iptv.hn.cn:1258/mgtv/667987558.m3u8
CCTV12社会与法,http://iptv.hn.cn:1258/mgtv/673168185.m3u8
CCTV13新闻,http://iptv.hn.cn:1258/mgtv/608807423.m3u8
CCTV14少儿,http://iptv.hn.cn:1258/mgtv/624878440.m3u8
CCTV15音乐,http://iptv.hn.cn:1258/mgtv/673168223.m3u8
CCTV17农业农村,http://iptv.hn.cn:1258/mgtv/673168256.m3u8
CCTV4欧洲,http://iptv.hn.cn:1258/mgtv/608807419.m3u8
CCTV4美洲,http://iptv.hn.cn:1258/mgtv/608807416.m3u8
CGTN外语纪录,http://iptv.hn.cn:1258/mgtv/609006487.m3u8
CGTN阿拉伯语,http://iptv.hn.cn:1258/mgtv/609154345.m3u8
CGTN西班牙语,http://iptv.hn.cn:1258/mgtv/609006450.m3u8
CGTN法语,http://iptv.hn.cn:1258/mgtv/609006476.m3u8
CGTN俄语,http://iptv.hn.cn:1258/mgtv/609006446.m3u8
老故事,http://iptv.hn.cn:1258/mgtv/884121956.m3u8
发现之旅,http://iptv.hn.cn:1258/mgtv/624878970.m3u8
中学生,http://iptv.hn.cn:1258/mgtv/708869532.m3u8
CGTN,http://iptv.hn.cn:1258/mgtv/609017205.m3u8
东方卫视,http://iptv.hn.cn:1258/mgtv/651632648.m3u8
江苏卫视,http://iptv.hn.cn:1258/mgtv/623899368.m3u8
广东卫视,http://iptv.hn.cn:1258/mgtv/608831231.m3u8
江西卫视,http://iptv.hn.cn:1258/mgtv/783847495.m3u8
河南卫视,http://iptv.hn.cn:1258/mgtv/790187291.m3u8
陕西卫视,http://iptv.hn.cn:1258/mgtv/738910838.m3u8
大湾区卫视,http://iptv.hn.cn:1258/mgtv/608917627.m3u8
湖北卫视,http://iptv.hn.cn:1258/mgtv/947472496.m3u8
吉林卫视,http://iptv.hn.cn:1258/mgtv/947472500.m3u8
青海卫视,http://iptv.hn.cn:1258/mgtv/947472506.m3u8
东南卫视,http://iptv.hn.cn:1258/mgtv/849116810.m3u8
海南卫视,http://iptv.hn.cn:1258/mgtv/947472502.m3u8
海峡卫视,http://iptv.hn.cn:1258/mgtv/849119120.m3u8
上海新闻综合,http://iptv.hn.cn:1258/mgtv/651632657.m3u8
上视东方影视,http://iptv.hn.cn:1258/mgtv/617290047.m3u8
上海第一财经,http://iptv.hn.cn:1258/mgtv/608780988.m3u8
南京新闻综合频道,http://iptv.hn.cn:1258/mgtv/838109047.m3u8
南京教科频道,http://iptv.hn.cn:1258/mgtv/838153729.m3u8
南京十八频道,http://iptv.hn.cn:1258/mgtv/838151753.m3u8
体育休闲频道,http://iptv.hn.cn:1258/mgtv/626064707.m3u8
江苏城市频道,http://iptv.hn.cn:1258/mgtv/626064714.m3u8
江苏国际,http://iptv.hn.cn:1258/mgtv/626064674.m3u8
江苏教育,http://iptv.hn.cn:1258/mgtv/628008321.m3u8
江苏影视频道,http://iptv.hn.cn:1258/mgtv/626064697.m3u8
江苏综艺频道,http://iptv.hn.cn:1258/mgtv/626065193.m3u8
公共新闻频道,http://iptv.hn.cn:1258/mgtv/626064693.m3u8
盐城新闻综合,http://iptv.hn.cn:1258/mgtv/639731825.m3u8
淮安新闻综合,http://iptv.hn.cn:1258/mgtv/639731826.m3u8
泰州新闻综合,http://iptv.hn.cn:1258/mgtv/639731818.m3u8
连云港新闻综合,http://iptv.hn.cn:1258/mgtv/639731715.m3u8
宿迁新闻综合,http://iptv.hn.cn:1258/mgtv/639731832.m3u8
徐州新闻综合,http://iptv.hn.cn:1258/mgtv/639731747.m3u8
优漫卡通频道,http://iptv.hn.cn:1258/mgtv/626064703.m3u8
江阴新闻综合,http://iptv.hn.cn:1258/mgtv/955227979.m3u8
南通新闻综合,http://iptv.hn.cn:1258/mgtv/955227985.m3u8
宜兴新闻综合,http://iptv.hn.cn:1258/mgtv/955227996.m3u8
苏州新闻综合,http://iptv.hn.cn:1258/mgtv/639731952.m3u8
溧水新闻综合,http://iptv.hn.cn:1258/mgtv/639737327.m3u8
高能悬疑 推理时刻,http://iptv.hn.cn:1258/mgtv/625133682.m3u8
抗战经典影片,http://iptv.hn.cn:1258/mgtv/617432318.m3u8
新片放映厅,http://iptv.hn.cn:1258/mgtv/619495952.m3u8
CHC影迷电影,http://iptv.hn.cn:1258/mgtv/952383261.m3u8
CHC动作电影,http://iptv.hn.cn:1258/mgtv/644368714.m3u8
CHC家庭影院,http://iptv.hn.cn:1258/mgtv/644368373.m3u8
和美乡途轮播台,http://iptv.hn.cn:1258/mgtv/713591450.m3u8
高清大片,http://iptv.hn.cn:1258/mgtv/629943678.m3u8
南方影视,http://iptv.hn.cn:1258/mgtv/614961829.m3u8
血色山河·抗日战争影像志,http://iptv.hn.cn:1258/mgtv/713600957.m3u8
深度对话,http://iptv.hn.cn:1258/mgtv/625703337.m3u8
熊猫频道1,http://iptv.hn.cn:1258/mgtv/608933610.m3u8
熊猫频道2,http://iptv.hn.cn:1258/mgtv/608933640.m3u8
熊猫频道3,http://iptv.hn.cn:1258/mgtv/608934619.m3u8
熊猫频道4,http://iptv.hn.cn:1258/mgtv/608934721.m3u8
熊猫频道5,http://iptv.hn.cn:1258/mgtv/608935104.m3u8
熊猫频道6,http://iptv.hn.cn:1258/mgtv/608935797.m3u8
熊猫频道7,http://iptv.hn.cn:1258/mgtv/609169286.m3u8
熊猫频道8,http://iptv.hn.cn:1258/mgtv/609169287.m3u8
熊猫频道9,http://iptv.hn.cn:1258/mgtv/609169226.m3u8
熊猫频道10,http://iptv.hn.cn:1258/mgtv/609169285.m3u8
最强综艺趴,http://iptv.hn.cn:1258/mgtv/629942228.m3u8
嘉佳卡通,http://iptv.hn.cn:1258/mgtv/614952364.m3u8
经典动画大集合,http://iptv.hn.cn:1258/mgtv/629942219.m3u8
新动力量创一流,http://iptv.hn.cn:1258/mgtv/713589837.m3u8
钱塘江,http://iptv.hn.cn:1258/mgtv/647370520.m3u8
五环传奇,http://iptv.hn.cn:1258/mgtv/707671890.m3u8
赛事最经典,http://iptv.hn.cn:1258/mgtv/646596895.m3u8
掼蛋精英赛,http://iptv.hn.cn:1258/mgtv/631354620.m3u8
体坛名栏汇,http://iptv.hn.cn:1258/mgtv/629943305.m3u8
咪咕24小时体育台,http://iptv.hn.cn:1258/mgtv/654102378.m3u8
CETV1,http://iptv.hn.cn:1258/mgtv/923287154.m3u8
CETV2,http://iptv.hn.cn:1258/mgtv/923287211.m3u8
CETV4,http://iptv.hn.cn:1258/mgtv/923287339.m3u8
cctv4k-YHYX满血,http://iptv.hn.cn:1258/yhyx/IP-CCTV-4K.m3u8
北京卫视4K-YHYX满血,http://iptv.hn.cn:1258/yhyx/IP-BJWS-4K.m3u8
CCTV4K-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-4K-HD.m3u8
北京卫视4K-GPTV,http://iptv.hn.cn:1258/gptv/G_BEIJING-4K.m3u8
视界4K-BST,http://iptv.hn.cn:1258/bst/sjpd4k@15000000.m3u8
电影4K-BST,http://iptv.hn.cn:1258/bst/dypd4k@15000000.m3u8
少儿4K-BST,http://iptv.hn.cn:1258/bst/sepd4k@15000000.m3u8
欢笑剧场4K-BST,http://iptv.hn.cn:1258/bst/hxjc4k@15000000.m3u8
cctv4k-BST,http://iptv.hn.cn:1258/bst/cctv4k@15000000.m3u8
cctv16-4K-BST,http://iptv.hn.cn:1258/bst/cctv16hd4k@15000000.m3u8
cctv16-NPTV,http://iptv.hn.cn:1258/nptv/cctv16.m3u8
cctv4k-NPTV,http://iptv.hn.cn:1258/nptv/cctv4k.m3u8
cctv8k-NPTV,http://iptv.hn.cn:1258/nptv/cctv8k.m3u8
cgtnar-NPTV,http://iptv.hn.cn:1258/nptv/cgtnar.m3u8
cgtndoc-NPTV,http://iptv.hn.cn:1258/nptv/cgtndoc.m3u8
cgtn-NPTV,http://iptv.hn.cn:1258/nptv/cgtn.m3u8
cgtnfr-NPTV,http://iptv.hn.cn:1258/nptv/cgtnfr.m3u8
cgtnru-NPTV,http://iptv.hn.cn:1258/nptv/cgtnru.m3u8
cgtnsp-NPTV,http://iptv.hn.cn:1258/nptv/cgtnsp.m3u8
中国教育电视台-NPTV,http://iptv.hn.cn:1258/nptv/cetv1.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
北京卫视-NPTV,http://iptv.hn.cn:1258/nptv/beijing.m3u8
湖南卫视-NPTV,http://iptv.hn.cn:1258/nptv/hunan.m3u8
江苏卫视-NPTV,http://iptv.hn.cn:1258/nptv/jiangsu.m3u8
东方卫视-NPTV,http://iptv.hn.cn:1258/nptv/dongfang.m3u8
浙江卫视-NPTV,http://iptv.hn.cn:1258/nptv/zhejiang.m3u8
湖北卫视-NPTV,http://iptv.hn.cn:1258/nptv/hubei.m3u8
天津卫视-NPTV,http://iptv.hn.cn:1258/nptv/tianjing.m3u8
山东卫视-NPTV,http://iptv.hn.cn:1258/nptv/shandong.m3u8
辽宁卫视-NPTV,http://iptv.hn.cn:1258/nptv/liaoning.m3u8
安徽卫视-NPTV,http://iptv.hn.cn:1258/nptv/anhui.m3u8
黑龙江卫视-NPTV,http://iptv.hn.cn:1258/nptv/heilongjiang.m3u8
贵州卫视-NPTV,http://iptv.hn.cn:1258/nptv/guizhou.m3u8
东南卫视-NPTV,http://iptv.hn.cn:1258/nptv/dongnan.m3u8
重庆卫视-NPTV,http://iptv.hn.cn:1258/nptv/chongqing.m3u8
江西卫视-NPTV,http://iptv.hn.cn:1258/nptv/jiangxi.m3u8
广东卫视-NPTV,http://iptv.hn.cn:1258/nptv/guangdong.m3u8
河北卫视-NPTV,http://iptv.hn.cn:1258/nptv/hebei.m3u8
深圳卫视-NPTV,http://iptv.hn.cn:1258/nptv/shenzheng.m3u8
吉林卫视-NPTV,http://iptv.hn.cn:1258/nptv/jiling.m3u8
河南卫视-NPTV,http://iptv.hn.cn:1258/nptv/henan.m3u8
四川卫视-NPTV,http://iptv.hn.cn:1258/nptv/sichuan.m3u8
河北卫视-NPTV,http://iptv.hn.cn:1258/nptv/hebei.m3u8
广西卫视-NPTV,http://iptv.hn.cn:1258/nptv/guangxi.m3u8
陕西卫视-NPTV,http://iptv.hn.cn:1258/nptv/shanxiws.m3u8
山西卫视-NPTV,http://iptv.hn.cn:1258/nptv/shanxi.m3u8
内蒙古卫视-NPTV,http://iptv.hn.cn:1258/nptv/neimenggu.m3u8
青海卫视-NPTV,http://iptv.hn.cn:1258/nptv/qinghai.m3u8
海南卫视-NPTV,http://iptv.hn.cn:1258/nptv/hainan.m3u8
宁夏卫视-NPTV,http://iptv.hn.cn:1258/nptv/ningxia.m3u8
西藏卫视-NPTV,http://iptv.hn.cn:1258/nptv/xizang.m3u8
新疆卫视-NPTV,http://iptv.hn.cn:1258/nptv/xinjiang.m3u8
甘肃卫视-NPTV,http://iptv.hn.cn:1258/nptv/gansu.m3u8
云南卫视-NPTV,http://iptv.hn.cn:1258/nptv/yunnan.m3u8
兵团卫视-NPTV,http://iptv.hn.cn:1258/nptv/bintuan.m3u8
CCTV1综合频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-1-HQ.m3u8
CCTV2财经频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-2-HQ.m3u8
CCTV3综艺频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-3-HQ.m3u8
CCTV4中文国际-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-4-HQ.m3u8
CCTV5体育频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-5-HQ.m3u8
CCTV5+体育赛事-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-5PLUS-HQ.m3u8
CCTV6电影频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-6-HQ.m3u8
CCTV7国防军事-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-7-HQ.m3u8
CCTV8电视剧频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-8-HQ.m3u8
CCTV9纪录片频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-9-HQ.m3u8
CCTV10科教频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-10-HQ.m3u8
CCTV11戏曲频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-11-HQ.m3u8
CCTV12社会与法-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-12-HQ.m3u8
CCTV13新闻频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-13-HQ.m3u8
CCTV14少儿频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-14-HQ.m3u8
CCTV15音乐频道-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-15-HQ.m3u8
CCTV16奥林匹克-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-16-HQ.m3u8
CCTV17农业农村-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-17-HQ.m3u8
CGTN新闻-GPTV,http://iptv.hn.cn:1258/gptv/G_CCTV-NEWS.m3u8
广东卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_GUANGDONG-HQ.m3u8
江苏卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_JIANGSU-HQ.m3u8
浙江卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_ZHEJIANG-HQ.m3u8
湖南卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_HUNAN-HQ.m3u8
东方卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_DONGFANG-HQ.m3u8
北京卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_BEIJING-HQ.m3u8
深圳卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_SHENZHEN-HQ.m3u8
辽宁卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_LIAONING-HQ.m3u8
安徽卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_ANHUI-HQ.m3u8
山东卫视超清-GPTV,http://iptv.hn.cn:1258/gptv/G_SHANDONG-HQ.m3u8
黑龙江卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_HEILONGJIANG-HQ.m3u8
天津卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_TIANJIN-HQ.m3u8
广西卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_GUANGXI-HQ.m3u8
东南卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_DONGNAN-HQ.m3u8
甘肃卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_GANSU-HQ.m3u8
贵州卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_GUIZHOU-HQ.m3u8
海南卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_HAINAN-HQ.m3u8
河北卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_HEBEI-HQ.m3u8
河南卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_HENAN-HQ.m3u8
湖北卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_HUBEI-HQ.m3u8
吉林卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_JILIN-HQ.m3u8
江西卫视高清-GPTV,http://iptv.hn.cn:1258/gptv/G_JIANGXI-HQ.m3u8
康巴卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_KANGBA.m3u8
安多卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_ANDUO.m3u8
兵团卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_BINGTUAN.m3u8
内蒙古卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_NEIMENGGU.m3u8
宁夏卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_NINGXIA.m3u8
农林卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_NONGLIN.m3u8
三沙卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_SANSHA-HQ.m3u8
陕西卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_SHANXI-HQ.m3u8
四川卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_SICHUAN-HQ.m3u8
西藏卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_XIZANG.m3u8
新疆卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_XINJIANG.m3u8
延边卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_YANBIAN.m3u8
云南卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_YUNNAN-HQ.m3u8
重庆卫视-GPTV,http://iptv.hn.cn:1258/gptv/G_CHONGQING-HQ.m3u8
北京冬奥纪实高清-GPTV,http://iptv.hn.cn:1258/gptv/G_BEIJINGJS-HD.m3u8
家庭理财-GPTV,http://iptv.hn.cn:1258/gptv/G_JIATINGLC.m3u8
金鹰卡通-GPTV,http://iptv.hn.cn:1258/gptv/G_JINYING.m3u8
卡酷少儿-GPTV,http://iptv.hn.cn:1258/gptv/G_KAKU.m3u8
女性时尚-GPTV,http://iptv.hn.cn:1258/gptv/G_NVXINGSS.m3u8
天元围棋-GPTV,http://iptv.hn.cn:1258/gptv/G_TIANYUANWQ.m3u8
炫动卡通-GPTV,http://iptv.hn.cn:1258/gptv/G_XUANDONG.m3u8
优漫卡通-GPTV,http://iptv.hn.cn:1258/gptv/G_YOUMAN.m3u8
CETV-1高清-GPTV,http://iptv.hn.cn:1258/gptv/G_CETV-1-HQ.m3u8
CETV-2-GPTV,http://iptv.hn.cn:1258/gptv/G_CETV-2.m3u8
CETV-3-GPTV,http://iptv.hn.cn:1258/gptv/G_CETV-3.m3u8
CETV-4-GPTV,http://iptv.hn.cn:1258/gptv/G_CETV-4.m3u8
CCTV1-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-1HD.m3u8
CCTV2-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-2HD.m3u8
CCTV3-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-3HD.m3u8
CCTV4-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-4HD.m3u8
CCTV5-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-5HD.m3u8
CCTV5+-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-5TYSSHD.m3u8
CCTV6-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-6HD.m3u8
CCTV7-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-7HD.m3u8
CCTV8-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-8HD.m3u8
CCTV9-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-9HD.m3u8
CCTV10-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-10HD.m3u8
CCTV11-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-11HD.m3u8
CCTV12-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-12HD.m3u8
CCTV13-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-13HD.m3u8
CCTV14-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-14HD.m3u8
CCTV15-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-15HD.m3u8
CCTV16-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-16HD.m3u8
CCTV17-YHYX,http://iptv.hn.cn:1258/yhyx/IP-CCTV-17HD.m3u8
河北卫视-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBWS-HD.m3u8
河北经济-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBJJ-HD.m3u8
河北农民-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBNM-HD.m3u8
河北都市-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBDS-HD.m3u8
河北影视-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBYS-HD.m3u8
河北少儿科教-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBSEKJ-HD.m3u8
河北公共-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBGG-HD.m3u8
河北收视指南-YHYX,http://iptv.hn.cn:1258/yhyx/IP-HEBSSZN-HD.m3u8
